
TASK NUMBER AND PRIORITIES
0	163
1	149
6	141
5	137
9	126
13	122
17	119
10	109
3	107
21	101
14	95
7	89
25	88
11	74
29	71
15	68
18	68
19	59
20	54
33	53
24	52
22	50
23	47
27	45
28	40
26	39
8	36
30	35
32	33
34	33
31	30
37	28
35	27
2	26
38	25
39	25
40	20
12	19
36	11
16	7
4	2

ELEMENTS OF FETC MATRIX

5.231127e+006, 8.599128e+005, 2.201755e+005
8.339841e+005, 6.869839e+004, 1.000961e+004
2.146016e+006, 1.900150e+005, 5.141489e+004
2.209117e+006, 3.471087e+005, 1.986539e+005
8.208950e+005, 3.003029e+004, 1.289888e+004
8.271465e+005, 7.364935e+004, 4.295183e+004
4.739373e+005, 6.992710e+004, 2.962024e+004
1.801793e+006, 3.208000e+005, 1.096098e+005
9.535439e+005, 5.095443e+004, 2.427395e+004
6.350535e+006, 9.697374e+005, 3.066034e+005
2.230216e+006, 1.127150e+005, 3.883405e+004
1.188366e+006, 1.055596e+005, 2.165769e+004
3.450002e+005, 2.345310e+004, 1.014611e+004
3.089796e+006, 3.246668e+005, 1.521298e+005
6.319473e+006, 4.791223e+005, 1.049005e+005
3.850915e+006, 1.506603e+005, 5.498666e+004
3.966276e+005, 2.109935e+005, 1.301960e+004
3.686167e+006, 1.730832e+006, 3.162122e+005
1.014273e+006, 5.618068e+005, 1.438500e+004
2.216954e+006, 4.142441e+005, 9.457803e+004
1.346258e+006, 1.422811e+005, 3.454907e+004
2.109673e+006, 9.726730e+005, 2.681992e+004
1.901217e+006, 8.936115e+005, 1.534610e+005
2.209118e+006, 8.096091e+004, 1.284892e+004
1.721549e+005, 8.764910e+004, 1.094711e+004
2.712799e+006, 1.212885e+006, 1.311757e+005
1.093438e+006, 6.631857e+005, 1.670663e+005
3.182486e+006, 2.204273e+005, 4.196126e+004
9.096423e+005, 4.377584e+005, 3.803573e+004
1.200698e+005, 6.202276e+004, 1.180049e+004
3.337128e+006, 6.255206e+005, 5.017806e+004
1.740929e+006, 6.514989e+005, 1.536073e+005
2.334443e+006, 1.665213e+006, 7.356740e+005
5.615692e+006, 2.892791e+005, 2.172787e+005
3.054666e+006, 7.630014e+005, 1.561080e+005
